101399,longliner,0.1209008730158719
101399,support,0.33190853174603374
101399,seiner,0.4140405555555567
101399,trawler,0.13315003968253775
101404,trawler,0.7455546825396793
101404,longliner,0.03973988095238081
101404,support,0.009853134920634948
101404,seiner,0.20485230158730014
101411,support,0.0004747619047619047
101411,longliner,0.0003229761904761905
101411,seiner,0.006755515873015886
101411,trawler,0.9924467460317453
101414,trawler,0.029452777777777762
101414,support,0.6910890079365049
101414,seiner,0.16826428571428365
101414,longliner,0.11119392857142796
101415,trawler,0.9791131349206332
101415,seiner,0.017384682539682568
101415,support,0.0004825793650793651
101415,longliner,0.003019603174603173
101417,trawler,0.019977936507936493
101417,support,0.770591944444441
101417,seiner,0.1304271825396816
101417,longliner,0.07900293650793618
101423,support,0.0016278174603174594
101423,seiner,0.06555186507936485
101423,longliner,0.00712126984126985
101423,trawler,0.9256990476190468
101445,support,0.010005952380952407
101445,trawler,0.5339931349206358
101445,seiner,0.41148499999999977
101445,longliner,0.04451591269841258
101463,trawler,0.1464349206349194
101463,seiner,0.8306099603174576
101463,support,0.00215690476190476
101463,longliner,0.02079821428571432
101468,seiner,0.10859706349206304
101468,support,0.009662857142857162
101468,longliner,0.2379146825396813
101468,trawler,0.6438253968253957
101490,trawler,0.006778849206349219
101490,seiner,0.43566162698412864
101490,longliner,0.07350412698412649
101490,support,0.4840553968253964
101555,trawler,0.09601126984126936
101555,longliner,0.6537239682539658
101555,support,0.1499385714285704
101555,seiner,0.10032619047618979
101556,seiner,0.12026761904761811
101556,trawler,0.480486706349207
101556,longliner,0.37797353174603254
101556,support,0.021272142857142844
101561,support,0.5032953174603153
101561,seiner,0.40123480158730235
101561,trawler,0.012470000000000028
101561,longliner,0.08299988095238069
101577,longliner,0.3657474206349219
101577,seiner,0.148227063492062
101577,trawler,0.461131746031746
101577,support,0.02489376984126982
101600,support,0.02055162698412699
101600,longliner,0.08379583333333282
101600,seiner,0.6550400793650765
101600,trawler,0.24061246031745986
101632,seiner,0.048214523809523645
101632,trawler,0.045632658730158565
101632,support,0.0662308333333329
101632,longliner,0.839921984126979
101658,trawler,0.8761348809523808
101658,support,0.006994087301587311
101658,seiner,0.10474408730158705
101658,longliner,0.01212694444444446
101670,longliner,0.46965202380952514
101670,seiner,0.12755630952380817
101670,trawler,0.37763920634920717
101670,support,0.02515246031746032
101672,trawler,0.9596661904761893
101672,support,0.0011345634920634916
101672,longliner,0.008460992063492073
101672,seiner,0.03073825396825391
101689,longliner,0.010852103174603219
101689,trawler,0.8658628968253919
101689,support,0.0007363492063492064
101689,seiner,0.12254865079364963
101765,seiner,0.19575174603174503
101765,longliner,0.6093933333333332
101765,trawler,0.029309246031746023
101765,support,0.1655456746031734
101769,trawler,0.9511203968253947
101769,support,0.002829007936507935
101769,seiner,0.03493682539682531
101769,longliner,0.011113769841269855
101803,seiner,0.1508731349206332
101803,trawler,0.3863843253968271
101803,longliner,0.3100468253968261
101803,support,0.152695714285713
101892,longliner,0.28794440476190464
101892,support,0.022180317460317452
101892,seiner,0.3096140873015881
101892,trawler,0.38026119047619283
101910,seiner,0.0850850396825391
101910,trawler,0.1939194841269833
101910,longliner,0.6281844841269861
101910,support,0.09281099206349168
101939,longliner,0.0015417460317460317
101939,trawler,0.9806711111111105
101939,seiner,0.01708507936507937
101939,support,0.000702063492063492
101960,seiner,0.8690782539682461
101960,trawler,0.1087077380952371
101960,longliner,0.017076666666666667
101960,support,0.005137341269841277
101976,seiner,0.21351480158730088
101976,trawler,0.4284017857142865
101976,support,0.04895999999999986
101976,longliner,0.3091234126984132
101994,trawler,0.8934864682539674
101994,support,0.00463583333333334
101994,seiner,0.07935825396825354
101994,longliner,0.02251944444444444
102031,trawler,0.7507305555555515
102031,support,0.008712341269841297
102031,seiner,0.10965329365079296
102031,longliner,0.13090380952380873
102047,support,0.0006651587301587302
102047,seiner,0.04634916666666654
102047,longliner,0.003239960317460314
102047,trawler,0.9497457142857134
102053,support,0.5563989682539695
102053,longliner,0.05519452380952369
102053,trawler,0.036093571428571364
102053,seiner,0.35231293650793705
102059,longliner,0.137086984126983
102059,trawler,0.17490400793650562
102059,support,0.29045444444444496
102059,seiner,0.39755456349206414
102084,trawler,0.16675301587301336
102084,support,0.004430198412698415
102084,longliner,0.037715634920634865
102084,seiner,0.7911011507936447
102104,trawler,0.8487053571428518
102104,seiner,0.120678968253967
102104,support,0.0030796031746031715
102104,longliner,0.02753607142857142
102113,trawler,0.8745170238095221
102113,longliner,0.010364206349206373
102113,seiner,0.11242115079365057
102113,support,0.002697619047619046
102178,seiner,0.08860182539682507
102178,trawler,0.8630178968253909
102178,longliner,0.03605349206349198
102178,support,0.01232678571428573
102203,longliner,0.1354355952380934
102203,trawler,0.19220932539682264
102203,seiner,0.371238095238096
102203,support,0.3011169841269847
102251,support,0.002395396825396824
102251,seiner,0.0327175396825396
102251,trawler,0.9558596031745997
102251,longliner,0.009027460317460335
102284,trawler,0.08704563492063455
102284,longliner,0.5025514682539677
102284,seiner,0.18441988095238018
102284,support,0.22598301587301495
102295,seiner,0.25464027777777754
102295,support,0.007828769841269852
102295,longliner,0.09297773809523789
102295,trawler,0.6445532142857116
102311,seiner,0.009733015873015895
102311,support,0.0002525
102311,longliner,0.001566349206349206
102311,trawler,0.9884481349206335
102316,trawler,0.2268182142857134
102316,seiner,0.09932821428571381
102316,support,0.04914460317460309
102316,longliner,0.624708968253968
102336,seiner,0.01324964285714288
102336,longliner,0.001849880952380951
102336,trawler,0.9846502777777772
102336,support,0.0002501984126984127
102340,seiner,0.2922908333333341
102340,longliner,0.25011698412698385
102340,trawler,0.32436265873016057
102340,support,0.1332295238095227
102341,seiner,0.11908742063491923
102341,support,0.22017047619047567
102341,longliner,0.42436674603174823
102341,trawler,0.23637535714285668
102355,support,0.0006125396825396824
102355,longliner,0.0012063492063492062
102355,seiner,0.019111666666666683
102355,trawler,0.979069444444444
102361,longliner,0.19217749999999795
102361,seiner,0.5440116269841249
102361,trawler,0.17447738095237905
102361,support,0.0893334920634914
102371,support,0.0011730952380952378
102371,seiner,0.04042452380952374
102371,trawler,0.9552540476190449
102371,longliner,0.003148333333333331
102381,trawler,0.8644015873015855
102381,seiner,0.06068619047619025
102381,support,0.035324007936507924
102381,longliner,0.03958821428571427
102386,support,0.01894103174603177
102386,longliner,0.06806527777777756
102386,trawler,0.1394724206349192
102386,seiner,0.7735212698412646
102392,support,0.03824809523809511
102392,trawler,0.258187301587302
102392,seiner,0.6000552777777768
102392,longliner,0.10350932539682478
102403,longliner,0.6263688888888879
102403,support,0.09619749999999955
102403,seiner,0.20149857142857017
102403,trawler,0.07593503968253947
102409,longliner,0.0037951587301587302
102409,support,0.0008381746031746033
102409,seiner,0.04006888888888889
102409,trawler,0.9552977777777772
102432,support,0.006406230158730177
102432,seiner,0.15808115079364837
102432,longliner,0.15024976190476036
102432,trawler,0.6852628571428528
102485,support,0.17911269841269778
102485,seiner,0.09541710317460274
102485,trawler,0.1534801984126975
102485,longliner,0.5719899999999993
102503,trawler,0.9046659920634895
102503,longliner,0.059394920634920585
102503,seiner,0.027220357142857136
102503,support,0.00871873015873018
102511,longliner,0.37343230158730356
102511,trawler,0.45661984126984134
102511,seiner,0.08926059523809426
102511,support,0.08068726190476135
102521,seiner,0.34215242063492124
102521,trawler,0.2030045634920618
102521,support,0.06825623015872974
102521,longliner,0.3865867857142884
102534,support,0.0854607539682533
102534,longliner,0.8113004761904679
102534,seiner,0.07895154761904717
102534,trawler,0.024287222222222224
102538,seiner,0.02911984126984128
102538,longliner,0.0055509920634920756
102538,support,0.0005449999999999998
102538,trawler,0.9647841666666662
102558,seiner,0.2911686904761908
102558,longliner,0.1550915873015866
102558,support,0.01584273809523811
102558,trawler,0.537896984126983
102590,seiner,0.1649669047619036
102590,longliner,0.029540674603174527
102590,trawler,0.7986338888888849
102590,support,0.0068585317460317565
102685,longliner,0.021204484126984138
102685,trawler,0.8646203968253958
102685,seiner,0.11194829365079349
102685,support,0.0022268253968253946
102728,trawler,0.1371164682539672
102728,longliner,0.012673253968253997
102728,seiner,0.8491739682539641
102728,support,0.0010363095238095233
102753,longliner,0.03326992063492054
102753,seiner,0.07133305555555497
102753,support,0.003024285714285712
102753,trawler,0.892372738095231
102754,seiner,0.07847821428571408
102754,trawler,0.7385027777777767
102754,longliner,0.10287357142857127
102754,support,0.08014543650793632
102833,seiner,0.12153337301587255
102833,trawler,0.8523870634920602
102833,support,0.0025552777777777757
102833,longliner,0.023524285714285737
102870,trawler,0.004957500000000003
102870,support,0.3487147222222228
102870,seiner,0.6134512301587295
102870,longliner,0.032876547619047576
102899,support,0.14612138888888768
102899,trawler,0.3820587698412711
102899,longliner,0.15791095238095085
102899,seiner,0.31390888888888935
102919,support,0.07364555555555499
102919,trawler,0.049439682539682395
102919,longliner,0.8064901190476165
102919,seiner,0.07042464285714256
102952,support,0.26134757936507985
102952,trawler,0.005725079365079375
102952,seiner,0.6593047222222193
102952,longliner,0.07362261904761884
103021,seiner,0.048613492063491866
103021,support,0.03263146825396817
103021,trawler,0.26007380952380993
103021,longliner,0.6586812301587305
103058,trawler,0.2826273412698421
103058,longliner,0.3477161904761911
103058,seiner,0.28390130952381
103058,support,0.08575515873015775
103114,longliner,0.16461325396825227
103114,trawler,0.267298452380952
103114,seiner,0.22271039682539645
103114,support,0.34537789682539843
103129,longliner,0.19656746031745842
103129,support,0.2950962301587315
103129,seiner,0.220637499999999
103129,trawler,0.2876988095238102
103138,support,0.02260123015873017
103138,seiner,0.7224048809523758
103138,trawler,0.21656928571428408
103138,longliner,0.038424603174603146
103182,trawler,0.3773619047619061
103182,longliner,0.3102477380952387
103182,seiner,0.19072587301587124
103182,support,0.1216644841269834
103202,seiner,0.014797579365079387
103202,trawler,0.9820268253968237
103202,support,0.0005443650793650793
103202,longliner,0.002631230158730157
103225,support,0.003443968253968253
103225,trawler,0.9525934920634885
103225,seiner,0.03987337301587288
103225,longliner,0.004089166666666666
103274,seiner,0.25156734126983876
103274,trawler,0.09110357142857058
103274,support,0.10221710317460254
103274,longliner,0.5551119841269841
103316,longliner,0.49558996031746155
103316,trawler,0.04252515873015872
103316,support,0.27644392857142935
103316,seiner,0.18544095238095104
103326,support,0.009322539682539705
103326,trawler,0.6734030158730129
103326,seiner,0.1423962698412684
103326,longliner,0.17487817460317304
103329,seiner,0.20663349206349085
103329,trawler,0.09451162698412623
103329,support,0.1299734920634911
103329,longliner,0.5688813888888888
103333,seiner,0.18616142857142615
103333,trawler,0.2380626190476184
103333,support,0.23616388888888817
103333,longliner,0.3396120634920634
103340,trawler,0.0038302777777777775
103340,support,0.13135706349206197
103340,seiner,0.8187092460317423
103340,longliner,0.04610341269841262
103389,trawler,0.22436246031745935
103389,seiner,0.11533876984126915
103389,support,0.0799038492063489
103389,longliner,0.5803949206349209
103392,support,0.0012306349206349198
103392,trawler,0.7363605158730127
103392,longliner,0.014815714285714307
103392,seiner,0.24759313492063498
103445,seiner,0.04378119047619036
103445,support,0.0021909920634920624
103445,trawler,0.9506174206349166
103445,longliner,0.003410396825396826
103507,seiner,0.08984547619047571
103507,support,0.018636825396825405
103507,trawler,0.7807108730158692
103507,longliner,0.11080682539682464
103527,support,0.001264523809523809
103527,longliner,0.0210002777777778
103527,trawler,0.7580155952380907
103527,seiner,0.21971960317460243
103593,support,0.4786888888888906
103593,longliner,0.06531337301587276
103593,seiner,0.44755952380952274
103593,trawler,0.0084382142857143
103597,longliner,0.039972698412698376
103597,support,0.0043318253968254
103597,seiner,0.029047063492063426
103597,trawler,0.9266484126984098
103661,trawler,0.18117392857142683
103661,longliner,0.7247648809523768
103661,support,0.037723293650793556
103661,seiner,0.05633789682539651
103678,seiner,0.011842182539682571
103678,longliner,0.004226666666666668
103678,support,0.00020595238095238096
103678,trawler,0.9837251984126966
103680,trawler,0.07885400793650758
103680,longliner,0.24882396825396877
103680,support,0.42730742063492055
103680,seiner,0.24501460317460227
103689,trawler,0.9800607142857128
103689,longliner,0.004963849206349207
103689,support,0.0005946825396825396
103689,seiner,0.01438075396825399
103696,longliner,0.10412202380952329
103696,seiner,0.19470730158729982
103696,support,0.011041031746031774
103696,trawler,0.6901296428571432
103719,support,0.04530817460317445
103719,longliner,0.12229380952380821
103719,seiner,0.5340262698412706
103719,trawler,0.29837174603174677
103736,support,0.002804404761904761
103736,seiner,0.0588821825396823
103736,longliner,0.026303055555555524
103736,trawler,0.9120103571428543
103808,trawler,0.24826047619047553
103808,support,0.012155238095238148
103808,longliner,0.061167460317459836
103808,seiner,0.6784168253968238
103811,longliner,0.8483374999999959
103811,support,0.07271912698412655
103811,seiner,0.038338690476190415
103811,trawler,0.04060468253968255
103820,trawler,0.20849222222222005
103820,support,0.10595615079365005
103820,seiner,0.1486813095238079
103820,longliner,0.536870317460316
103834,trawler,0.9721585714285711
103834,longliner,0.005230119047619053
103834,support,0.0018807936507936507
103834,seiner,0.02073051587301589
103836,longliner,0.0032151984126984104
103836,trawler,0.9784857936507929
103836,seiner,0.01727543650793653
103836,support,0.0010235714285714284
103856,support,0.007950515873015885
103856,trawler,0.8885547619047598
103856,longliner,0.01496642857142859
103856,seiner,0.0885282936507936
103860,support,0.04733809523809509
103860,longliner,0.3405100396825403
103860,trawler,0.4586049206349208
103860,seiner,0.1535469444444426
103900,trawler,0.220737579365078
103900,longliner,0.04551079365079361
103900,seiner,0.7096609126984089
103900,support,0.024090714285714288
103937,support,0.04597769841269834
103937,trawler,0.724474880952378
103937,longliner,0.1660728968253955
103937,seiner,0.0634745238095236
103939,support,0.7044672222222199
103939,seiner,0.1859961904761886
103939,trawler,0.0362485317460317
103939,longliner,0.07328805555555531
103973,support,0.09303452380952298
103973,seiner,0.40059341269841386
103973,trawler,0.3055830952380974
103973,longliner,0.2007889682539662
103980,seiner,0.14023412698412555
103980,support,0.17280182539682457
103980,longliner,0.46803496031746217
103980,trawler,0.218929087301586
104003,trawler,0.3759192460317471
104003,support,0.02651769841269836
104003,longliner,0.14416646825396673
104003,seiner,0.45339658730158755
104031,trawler,0.9286180555555542
104031,seiner,0.0704657539682538
104031,support,0.00029615079365079365
104031,longliner,0.0006200396825396824
104043,seiner,0.5113580158730159
104043,support,0.29947043650793703
104043,longliner,0.14136452380952316
104043,trawler,0.04780702380952369
104051,longliner,0.24857349206349155
104051,trawler,0.2954878968253968
104051,seiner,0.3782177380952388
104051,support,0.07772087301587226
104059,seiner,0.2599727380952381
104059,trawler,0.30092777777777757
104059,support,0.11911071428571354
104059,longliner,0.31998876984127106
104064,trawler,0.38639571428571523
104064,support,0.128195674603174
104064,seiner,0.21923166666666585
104064,longliner,0.26617694444444384
104084,longliner,0.0076808730158730255
104084,support,0.004684642857142857
104084,trawler,0.9652101587301578
104084,seiner,0.02242432539682539
104195,support,0.000123015873015873
104195,seiner,0.012321507936507976
104195,longliner,0.00219301587301587
104195,trawler,0.9853624603174589
104212,support,0.00703420634920637
104212,seiner,0.11814488095238078
104212,trawler,0.8585293253968249
104212,longliner,0.016291587301587317
104219,longliner,0.5241409523809527
104219,trawler,0.22176920634920544
104219,seiner,0.09597658730158676
104219,support,0.1581132539682529
104230,trawler,0.27282718253968286
104230,support,0.10002773809523745
104230,seiner,0.19823583333333025
104230,longliner,0.42890924603174707
104308,longliner,0.5696210317460328
104308,trawler,0.17205531746031644
104308,support,0.16092051587301517
104308,seiner,0.0974031349206344
104313,support,0.0020921825396825384
104313,trawler,0.8272134523809491
104313,seiner,0.1294528174603167
104313,longliner,0.04124154761904754
104319,trawler,0.041287222222222184
104319,seiner,0.08179452380952328
104319,longliner,0.7905532142857076
104319,support,0.086365039682539
104324,seiner,0.3498495634920654
104324,support,0.12267607142857069
104324,trawler,0.034240198412698354
104324,longliner,0.4932341666666667
104369,support,0.00031162698412698413
104369,trawler,0.9822530555555528
104369,longliner,0.003251944444444442
104369,seiner,0.01418337301587305
104375,support,0.006401269841269855
104375,longliner,0.27241063492063505
104375,trawler,0.6002452777777776
104375,seiner,0.1209428174603163
104393,trawler,0.5783578968253978
104393,longliner,0.2421923809523807
104393,support,0.029927460317460252
104393,seiner,0.14952226190476148
104408,seiner,0.5272624603174588
104408,longliner,0.12569559523809404
104408,trawler,0.31061123015873027
104408,support,0.03643071428571423
104426,trawler,0.12244432539682396
104426,support,0.02650936507936512
104426,seiner,0.7949131349206295
104426,longliner,0.05613317460317436
104443,seiner,0.4302692460317488
104443,support,0.37693238095238046
104443,trawler,0.012428373015873054
104443,longliner,0.18036999999999928
104463,support,9.22222222222222e-05
104463,trawler,0.970529285714284
104463,longliner,0.0003352777777777777
104463,seiner,0.02904321428571427
104489,support,0.00038972222222222224
104489,trawler,0.9805310317460304
104489,longliner,0.0019153968253968249
104489,seiner,0.017163849206349228
104491,longliner,0.17188742063491944
104491,seiner,0.31962503968254063
104491,trawler,0.3891130952380963
104491,support,0.11937444444444395
104507,trawler,0.9848146031746022
104507,support,0.0003789285714285714
104507,seiner,0.013886071428571449
104507,longliner,0.0009203968253968252
104597,trawler,0.48738380952381066
104597,support,0.017772341269841292
104597,seiner,0.4321261111111112
104597,longliner,0.06271773809523787
104615,support,0.15897206349206214
104615,trawler,0.0032598015873015838
104615,longliner,0.03786452380952374
104615,seiner,0.7999036111111079
104629,support,0.0048745634920634995
104629,trawler,0.9684714285714281
104629,seiner,0.022834960317460302
104629,longliner,0.0038190476190476177
104731,seiner,0.13933623015872912
104731,support,0.09032666666666653
104731,trawler,0.5445682142857129
104731,longliner,0.22576888888888835
104742,longliner,0.0010128174603174602
104742,trawler,0.992513214285714
104742,seiner,0.006397023809523817
104742,support,7.694444444444444e-05
104751,seiner,0.3653200396825411
104751,support,0.06178980158730087
104751,longliner,0.267449960317461
104751,trawler,0.30544019841269937
104794,seiner,0.3225513492063493
104794,trawler,0.03998162698412685
104794,longliner,0.07655123015872979
104794,support,0.5609157936507929
104891,trawler,0.9836707142857133
104891,longliner,0.0009215476190476188
104891,support,0.0005897619047619047
104891,seiner,0.014817976190476208
105005,seiner,0.6886717063492018
105005,trawler,0.27277412698412606
105005,support,0.00483777777777779
105005,longliner,0.033716388888888914
105007,seiner,0.0071784126984127125
105007,longliner,0.00018551587301587303
105007,trawler,0.9922720238095232
105007,support,0.00036404761904761904
105128,trawler,0.937030119047617
105128,longliner,0.0185827380952381
105128,support,0.002787142857142855
105128,seiner,0.04159999999999989
105133,seiner,0.0895946031746026
105133,support,0.001472103174603174
105133,trawler,0.8941394444444418
105133,longliner,0.014793849206349227
105230,seiner,0.3640126587301598
105230,longliner,0.19980095238095033
105230,support,0.16690448412698228
105230,trawler,0.269281904761906
105242,longliner,0.005945634920634927
105242,seiner,0.02262357142857142
105242,support,0.0026265079365079343
105242,trawler,0.9688042857142857
105267,seiner,0.17029071428571324
105267,trawler,0.7756035317460293
105267,support,0.006412380952380968
105267,longliner,0.04769337301587294
105317,longliner,0.11943646825396724
105317,seiner,0.45751253968253985
105317,support,0.05195031746031716
105317,trawler,0.3711006746031748
105339,seiner,0.17032853174603105
105339,trawler,0.7841305158730131
105339,longliner,0.04023119047619042
105339,support,0.005309761904761912
105344,longliner,0.02493853174603173
105344,seiner,0.08418547619047596
105344,support,0.0021471031746031735
105344,trawler,0.8887288888888861
105354,support,0.023515793650793655
105354,seiner,0.7928854761904683
105354,trawler,0.11192242063491988
105354,longliner,0.07167630952380905
105464,support,0.02230011904761905
105464,trawler,0.07794341269841178
105464,longliner,0.07722222222222157
105464,seiner,0.822534246031737
105470,longliner,0.024641111111111124
105470,trawler,0.7427131746031715
105470,seiner,0.22956154761904699
105470,support,0.0030841666666666626
105486,seiner,0.1944197222222198
105486,support,0.1869331746031724
105486,trawler,0.3550730952380962
105486,longliner,0.2635740079365077
105487,seiner,0.1291384523809517
105487,longliner,0.5975460714285699
105487,trawler,0.15610511904761876
105487,support,0.11721035714285663
105498,trawler,0.05047130952380949
105498,support,0.4255235714285713
105498,seiner,0.4456410714285719
105498,longliner,0.07836404761904747
105544,trawler,0.9384441269841245
105544,seiner,0.05392761904761897
105544,longliner,0.005845238095238103
105544,support,0.0017830158730158723
105554,trawler,0.019493650793650806
105554,seiner,0.19773940476190421
105554,longliner,0.6516820238095213
105554,support,0.13108492063491883
105562,seiner,0.295240039682541
105562,support,0.002081706349206348
105562,trawler,0.6812908730158698
105562,longliner,0.021387380952380953
105587,seiner,0.036034761904761854
105587,support,0.0005478968253968254
105587,longliner,0.003210595238095237
105587,trawler,0.9602067460317432
105611,longliner,0.0920978571428566
105611,trawler,0.5629767857142854
105611,support,0.022119404761904757
105611,seiner,0.32280595238095294
105613,trawler,0.06849801587301559
105613,longliner,0.06145583333333311
105613,support,0.7108208333333307
105613,seiner,0.15922531746031646
105615,support,0.002145158730158729
105615,seiner,0.03150829365079358
105615,trawler,0.9447196031746004
105615,longliner,0.021626944444444452
105628,seiner,0.8730149603174541
105628,longliner,0.013113015873015912
105628,support,0.002067658730158729
105628,trawler,0.11180436507936413
105685,trawler,0.07142325396825334
105685,longliner,0.6544818650793622
105685,support,0.08768924603174544
105685,seiner,0.18640563492063095
105719,trawler,0.6949566666666627
105719,longliner,0.140732103174602
105719,support,0.010720634920634953
105719,seiner,0.1535905952380935
105728,support,0.020502103174603166
105728,trawler,0.49308527777777883
105728,seiner,0.11481587301587194
105728,longliner,0.371596746031747
105795,support,0.000530436507936508
105795,trawler,0.9715189285714289
105795,seiner,0.021979126984126997
105795,longliner,0.005971507936507944
105833,support,0.035879087301587224
105833,longliner,0.08470111111111062
105833,seiner,0.467338055555556
105833,trawler,0.4120817460317473
105836,trawler,0.38124071428571527
105836,seiner,0.15082075396825229
105836,longliner,0.3466509523809538
105836,support,0.1212875793650784
105844,seiner,0.3151684920634921
105844,longliner,0.11735547619047507
105844,support,0.034788888888888786
105844,trawler,0.5326871428571434
105883,seiner,0.04573694444444424
